event_id,ts,category,rule,src,src_mac,dst,dst_mac,flows,spkts,dpkts,sbytes,dbytes,uniq_dports,proto,top_dport,atk,mal,shadow_atk,shadow_mal,atk_thr,mal_thr,decision
2026-04-04 18:51:41|ATTACK|PORT_SCAN|192.168.88.200|192.168.89.10|4457a698b61d,2026-04-04 18:51:41,ATTACK,PORT_SCAN,192.168.88.200,08:00:27:3D:FF:04,192.168.89.10,08:00:27:65:1D:09,18448,18448,36906,811712,1476240,18448,6,57399,,,,,,,SUPPRESSED_VICTIM_LEG
2026-04-04 18:52:12|ATTACK|PORT_SCAN|192.168.88.200|192.168.89.10|ebf4f51a768f,2026-04-04 18:52:12,ATTACK,PORT_SCAN,192.168.88.200,08:00:27:3D:FF:04,192.168.89.10,08:00:27:65:1D:09,19479,19479,38942,857076,1557680,19479,6,10708,,,,,,,SUPPRESSED_VICTIM_LEG
2026-04-04 18:52:12|ATTACK|TCP_FLOOD|192.168.89.10|192.168.88.200|af382210b383,2026-04-04 18:52:12,ATTACK,TCP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,19471,38942,19479,1557680,857076,1,6,445,0.541518,,0.536299,0.463701,0.720,,NOT_BLOCKED
2026-04-04 18:52:42|ATTACK|TCP_FLOOD|192.168.89.10|192.168.88.200|727dd21813af,2026-04-04 18:52:42,ATTACK,TCP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,19885,39770,19884,1590800,874896,1,6,445,0.539896,,0.536882,0.463118,0.720,,NOT_BLOCKED
2026-04-04 18:52:42|ATTACK|PORT_SCAN|192.168.88.200|192.168.89.10|90a0ac7dc789,2026-04-04 18:52:42,ATTACK,PORT_SCAN,192.168.88.200,08:00:27:3D:FF:04,192.168.89.10,08:00:27:65:1D:09,19884,19884,39770,874896,1590800,19884,6,30187,,,,,,,SUPPRESSED_VICTIM_LEG
2026-04-04 18:53:12|ATTACK|TCP_FLOOD|192.168.89.10|192.168.88.200|5e535fe719af,2026-04-04 18:53:12,ATTACK,TCP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,19143,38286,19143,1531440,842292,1,6,445,0.538472,,0.535829,0.464171,0.720,,NOT_BLOCKED
2026-04-04 18:53:12|ATTACK|PORT_SCAN|192.168.88.200|192.168.89.10|77c6c1ad47e4,2026-04-04 18:53:12,ATTACK,PORT_SCAN,192.168.88.200,08:00:27:3D:FF:04,192.168.89.10,08:00:27:65:1D:09,19143,19143,38286,842292,1531440,19143,6,50247,,,,,,,SUPPRESSED_VICTIM_LEG
2026-04-04 18:53:42|ATTACK|TCP_FLOOD|192.168.89.10|192.168.88.200|7fe32768cfa9,2026-04-04 18:53:42,ATTACK,TCP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,18018,36036,18012,1441440,792528,1,6,445,0.536987,,0.534229,0.465771,0.720,,NOT_BLOCKED
2026-04-04 18:53:42|ATTACK|PORT_SCAN|192.168.88.200|192.168.89.10|c627e111ee8a,2026-04-04 18:53:42,ATTACK,PORT_SCAN,192.168.88.200,08:00:27:3D:FF:04,192.168.89.10,08:00:27:65:1D:09,18012,18012,36036,792528,1441440,18012,6,3854,,,,,,,SUPPRESSED_VICTIM_LEG
2026-04-04 18:54:12|ATTACK|PORT_SCAN|192.168.88.200|192.168.89.10|713586192320,2026-04-04 18:54:12,ATTACK,PORT_SCAN,192.168.88.200,08:00:27:3D:FF:04,192.168.89.10,08:00:27:65:1D:09,17751,17751,35507,781044,1420280,17751,6,21866,,,,,,,SUPPRESSED_VICTIM_LEG
2026-04-04 18:54:12|ATTACK|TCP_FLOOD|192.168.89.10|192.168.88.200|793146e0069a,2026-04-04 18:54:12,ATTACK,TCP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,17754,35507,17751,1420280,781044,1,6,445,0.535891,,0.533855,0.466145,0.720,,NOT_BLOCKED
2026-04-04 18:54:42|ATTACK|PORT_SCAN|192.168.88.200|192.168.89.10|b59a3ec4218a,2026-04-04 18:54:42,ATTACK,PORT_SCAN,192.168.88.200,08:00:27:3D:FF:04,192.168.89.10,08:00:27:65:1D:09,17788,17788,35574,782672,1422960,17788,6,40004,,,,,,,SUPPRESSED_VICTIM_LEG
2026-04-04 18:54:42|ATTACK|TCP_FLOOD|192.168.89.10|192.168.88.200|f3359fbfdc1f,2026-04-04 18:54:42,ATTACK,TCP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,17787,35574,17788,1422960,782672,1,6,445,0.535196,,0.533905,0.466095,0.720,,NOT_BLOCKED
2026-04-04 18:55:13|ATTACK|PORT_SCAN|192.168.88.200|192.168.89.10|1ef166482f37,2026-04-04 18:55:13,ATTACK,PORT_SCAN,192.168.88.200,08:00:27:3D:FF:04,192.168.89.10,08:00:27:65:1D:09,14758,14758,29510,649352,1180400,14758,6,58774,,,,,,,SUPPRESSED_VICTIM_LEG
2026-04-04 18:55:13|ATTACK|TCP_FLOOD|192.168.89.10|192.168.88.200|64e1aa6a4c14,2026-04-04 18:55:13,ATTACK,TCP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,14755,29510,14758,1180400,649352,1,6,445,0.533236,,0.529597,0.470403,0.720,,NOT_BLOCKED
2026-04-04 18:55:45|ATTACK|ICMP_FLOOD|192.168.89.10|192.168.88.200|e2ecafda4791,2026-04-04 18:55:45,ATTACK,ICMP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,3,36068,36063,1009904,1009764,1,1,0,0.572232,,0.572232,0.427768,0.550,,BLOCKED
2026-04-04 19:03:22|ATTACK|UDP_FLOOD|192.168.89.10|192.168.88.200|135ac89b001e,2026-04-04 19:03:22,ATTACK,UDP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,35456,35456,13,992768,728,1,17,123,0.513192,,0.513192,0.486808,0.720,,NOT_BLOCKED
